rms_mean,rms_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,perceptr_mean,perceptr_var,chroma_stft_mean,chroma_stft_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,tonnetz_mean,tonnetz_var,harmonic_ratio,pitch_std,mfcc_delta_mean,mfcc_delta_var,energy_score,tempo_var,beat_count,filename
0.19460475,0.0013349795,0.11213197501451239,0.0012620564496493528,117.45383522727273,2494.774376264847,220128.46349203683,2609.325981254305,65648.41292330269,5533.199874830689,1043186.4289506217,0.034023054,0.000570856,0.44937822,0.07469029,-13.993851,1478.7805,89.606094,228.04291,-5.4258766,180.45123,15.346997,123.04235,-0.9870815,80.97137,5.627541,52.495983,-4.236465,78.110504,9.942964,69.805565,-3.5762715,50.98273,7.4752307,58.59507,1.8409698,51.783504,4.5547915,36.95662,-2.0917153,35.173737,0.96162826,36.312233,-4.179312,35.16757,1.146721,31.073257,-5.219906,43.624714,4.0394535,42.537483,-3.7237368,40.056606,0.56098014,50.454292,0.023151346175232634,0.005127033314457582,0.06090012545592609,896.7189,-0.0016766749,5.2177167,485.4949548960258,0.040981620077686305,60,"Balam Pichkari - Pritam, Vishal Dadlani & Shalmali Kholgade.mp3"
0.3537474,0.0067281877,0.06513755018866099,0.0013184160854524632,99.38401442307692,2144.360723388593,345628.0685218058,2644.7431023090676,94854.52010482128,5102.5191457648025,1658965.354366272,0.010738333,0.00014946038,0.34783787,0.09120688,-27.295986,1820.2262,91.60505,350.23828,22.161118,212.33904,38.832546,217.77586,10.410012,145.68892,7.20332,129.08455,1.3772185,98.84367,1.1847612,66.88357,-9.343145,123.177635,7.720866,173.68013,-5.9173155,73.958786,1.9557637,41.99202,-2.790156,47.697376,-0.8159788,65.924095,-0.16258962,55.475117,-0.51305586,43.74732,-4.87105,47.356014,2.8474061,43.725723,-4.8826146,50.67657,-0.9545469,44.375175,0.023400520573905566,0.019927637947591084,0.05629536762935214,782.7081,0.0005655719,5.7682495,758.5620255456228,0.04326401102709652,49,Megham Karukatha (From Thiruchitrambalam) - Dhanush & Anirudh Ravichander.mp3
0.30590558,0.005858998,0.04929675406346749,0.0015565706678072997,112.34714673913044,1762.3099726353291,1234139.7781108776,2408.102199138347,708815.6157600576,3886.451499159491,8933340.013067473,0.0056675104,0.0002631057,0.40048456,0.07900868,-106.99866,2661.0835,126.090645,1369.8628,54.5878,1922.8313,12.375554,535.9465,10.782894,223.99127,7.5680842,435.04984,-14.07791,225.27017,10.751878,222.61281,-10.190433,201.19016,-3.9095001,117.87239,-3.5676901,214.04964,-4.642754,100.26844,-6.119515,99.288536,4.8123875,73.11,-0.27022,108.88773,2.1351278,104.07655,4.2557893,89.50482,7.803666,84.04167,-1.8752831,69.94287,3.1393478,59.652233,0.0030927027474394776,0.01637602665557223,-0.09743890941609488,454.85754,-0.011452059,11.348336,539.1004552363057,0.04050295321102136,43,No More Excuses (Slowed + Reverb OG) - Prod. 94 & luxusbeats.mp3
0.31215706,0.013967348,0.12391308291408669,0.0036043124313679172,129.19921875,2741.6053754389254,487533.14597399766,2697.632382510363,64038.406857800706,5954.413994473201,1338905.0662106357,0.02842895,0.00078587554,0.4120458,0.08444712,-3.8066885,3384.8704,71.20155,621.855,2.6946287,153.0802,24.732746,123.02902,2.6565692,73.73801,16.603256,88.6224,-2.064901,80.719376,4.7210517,72.65494,-5.6579385,52.99079,-0.409789,47.730656,-1.9433613,49.809048,8.998252,80.17818,4.8466835,77.53008,5.448329,63.128185,-2.4873195,90.93026,3.3434012,50.892384,0.8458866,49.5514,8.386885,50.546997,1.6100345,70.74778,1.9814924,89.2916,0.022432713818763772,0.011956786232596519,0.6132887981652917,974.7322,0.004880932,7.8120856,855.8114864977387,0.023465877677718083,60,Island - Ikson.mp3
0.3284133,0.0073756077,0.13489676555243807,0.0037572091954742727,129.19921875,2901.0836451091577,438760.7967360817,2751.485840047652,60879.13384576188,6221.237381028686,1273237.9069709152,0.03259462,0.0009492143,0.38143238,0.083900064,18.172691,3101.969,64.74399,792.92053,-8.058777,243.74149,14.106536,291.25684,1.813212,210.66154,4.489672,112.42317,-6.21888,336.78604,8.700292,120.529366,-2.6767893,83.36676,5.8906403,121.30737,1.9495627,64.098755,-2.3578975,72.539635,0.13618313,63.60119,4.396124,65.21985,-1.0257117,70.834595,3.6896083,63.448074,-0.51627296,43.247955,6.0227156,47.89056,-4.0282464,90.2057,5.3328233,72.75364,0.037187857518183404,0.021840625821349255,-1.6290999827216517,999.2748,-0.0024518478,4.212798,952.7544757082933,0.059388034789559015,57,LALALALA - Stray Kids.mp3
0.23888619,0.010693701,0.10804583192240712,0.0035490744709791456,151.99908088235293,2411.1287967750995,542822.7515730007,2683.2963353274113,162882.4984166888,5309.651226598781,3019507.0147424,0.027603997,0.0011674664,0.4086962,0.08679503,-36.007195,2791.5005,94.30857,488.59723,3.1196058,376.04413,17.002712,232.51381,14.052381,153.94095,-0.47375923,97.464615,9.624139,143.20981,0.30730748,99.083824,-4.8324184,53.04266,11.007187,93.468445,-3.0477223,89.53682,9.061206,132.7302,-3.7287457,57.856934,0.71444625,45.148483,1.606054,70.143295,0.7702464,78.69837,-2.4741986,41.16595,1.0339054,40.91579,-4.0436068,63.94391,0.48449934,66.17177,-4.147298430005675e-05,0.021708054176904336,-0.0574122123734593,1007.52875,0.002523931,4.687285,575.985377746421,0.04484637858887241,73,Khoya Hain - Neeti Mohan & Kaala Bhairava.mp3
0.35494608,0.016376324,0.12238285785119969,0.005817486339897721,123.046875,2926.324545164748,684150.6867107585,2846.7852764172353,71760.33423290562,6350.669931701093,1579897.6710782012,0.03225696,0.0013694009,0.3977396,0.091001906,-3.028535,3384.4016,62.09807,644.96216,8.914884,406.95084,18.237036,273.15097,-0.2963181,154.50964,17.965704,163.26855,5.4819584,164.4805,5.3932586,114.37562,3.4072678,67.62093,8.8924675,89.768906,-1.3725576,68.04565,3.9935148,77.12126,-3.3799415,82.37899,7.9873304,90.72918,0.41063216,82.36032,5.8135214,91.072296,5.7665396,93.52038,7.9285355,83.046005,1.5080013,94.665535,4.2492146,111.81701,0.01115069115375302,0.007372623428548359,-0.026684577652049565,974.92645,0.00036808374,12.641509,1038.6874169545108,0.03183795899743857,55,Training Season - Dua Lipa.mp3
0.28020093,0.0060126483,0.10002320469717492,0.0045019947268413515,107.666015625,2081.3858755696515,1041422.7827760442,2188.3457734915605,316410.24487807736,4162.858161099555,3798250.461248209,0.01963132,0.0011310602,0.42870793,0.08124236,-24.37401,2203.8093,111.02408,1483.0338,-9.226185,645.62134,35.370876,298.0613,12.684467,240.43567,8.705122,148.62169,0.45268542,136.6111,13.164287,121.12452,-5.0304947,67.788284,9.158361,85.55153,-4.6147876,73.33166,2.72246,64.762436,-5.266036,64.915344,-0.33768427,55.13075,-4.2464314,53.83536,3.3934186,41.191654,-4.243857,46.120186,1.2765877,64.95929,-2.974617,60.614708,3.7114499,61.59778,0.050419232347756825,0.02644474136172145,0.17465391560873658,993.8511,0.0013003222,11.222779,583.2062547965639,0.04843565451056634,51,Play - NEFFEX.mp3
0.31106794,0.017968494,0.09127344657023993,0.002822353062195592,135.99917763157896,2476.7338303882793,1073100.2678302145,2568.0687181868198,257740.8558261423,5256.96821183243,4159078.0794289755,0.017015146,0.0007154636,0.3271498,0.09812495,-48.646183,3516.1116,83.03759,1638.6584,10.106225,780.39014,26.631298,389.45752,6.1577563,413.16437,3.2665849,411.36765,-0.24367426,257.79578,0.72002727,172.1116,-12.044672,172.9277,8.023201,226.9503,-8.420197,157.2649,-3.1043167,110.97395,-6.0115967,118.341866,-3.937936,113.64474,-2.9504106,99.11528,-3.9270904,129.47415,-8.037319,80.60299,0.70370406,115.62705,-3.768383,106.86291,0.08986369,90.89222,0.008649571501228508,0.030864592410596782,0.09839968832613674,1126.5182,0.000579963,14.423389,770.4324875865693,0.032515081743161436,67,Obsessed - Riar Saab & Abhijay Sharma.mp3
0.25770712,0.0081127435,0.09793062475812693,0.0035755505219405704,143.5546875,2373.8842656197676,813791.5361834842,2432.2307054227012,201184.04291465276,4988.603167932469,3075991.7641292317,0.016618563,0.0010094694,0.30138525,0.09375519,-60.48052,2187.764,88.693535,1353.3588,-0.84077847,701.5668,19.557306,392.74652,-9.0336685,293.6092,-3.2753346,335.53186,-15.947898,290.0382,9.497039,256.46613,-10.144437,163.71234,2.3755598,175.03105,-9.920917,147.52191,-1.0083864,117.56934,-1.2945983,109.02825,-0.6054292,102.50508,2.1913424,107.85431,-3.6948977,105.61898,-4.3346357,117.563736,-1.3933553,92.13136,-4.600277,105.31965,2.548246,131.66302,-0.04502437253765084,0.038863204965257005,0.28520553936961596,1021.4033,0.009405963,11.449007,611.7668749039026,0.047368156537750665,68,Da Key - Gurbane.mp3
0.28555098,0.012309614,0.07302034454818111,0.0017316035637042755,143.5546875,1968.5135405560857,433457.6834371899,2305.468274087219,187291.80530704636,4244.974331220975,2228823.249028871,0.011094339,0.00030621674,0.39318186,0.089223966,-43.294388,1841.2351,106.980675,804.2497,-4.198225,527.7587,25.50512,152.39233,1.4061038,221.4479,6.3677726,121.3429,-3.0971882,110.18616,0.2917139,94.78147,-5.3339677,115.269226,-2.4773345,80.19899,-12.206942,91.125275,3.1448607,74.66895,-2.9974332,70.64219,1.2133921,71.6585,-2.6614192,57.852566,-0.41258126,63.574722,-5.93234,61.051285,2.7409227,61.074036,-4.588609,62.304638,2.0100975,68.54628,0.002086502195620252,0.008225263822761696,-0.004298162255352466,893.1825,-0.0030236286,8.253496,562.1109741136931,0.03653637226080172,71,"Mi Amor (Slowed + Reverb) - Sharn, 40K & THE Paul, itz dhruv.mp3"
0.14942078,0.0030188356,0.07450332877805728,0.002119990719830822,107.666015625,2099.2804635551147,772369.8837621431,2426.2295365072036,240578.64077272327,4289.899059567289,3102517.7235389,0.004562394,9.755486e-05,0.24218863,0.09021757,-157.48396,3908.3838,101.14274,929.13116,-2.6039479,688.1298,16.34154,504.46246,1.188674,294.25394,-13.929627,452.9455,-2.1590192,367.0264,-23.34872,355.2202,-0.5092208,241.35023,-18.404024,163.06827,-14.588683,119.3212,-1.9855443,125.9029,-13.34685,144.09073,0.40437084,104.787865,-11.036411,141.9701,-6.4107003,148.38826,-13.465521,111.18659,-0.983433,115.479996,-7.9088182,121.621864,-4.7683525,131.38983,0.05117778664005923,0.02964037120145759,0.4782617039861234,984.0841,-0.0027367284,11.786661,313.6761304408298,0.0519060147654458,53,Love Story (Version Orchestrale) - Indila.mp3
0.1994761,0.0032035233,0.06093765117066564,0.0012539788443747246,117.45383522727273,1785.6507541493793,471883.06654968637,2551.6154930906555,248447.6750867112,4090.2919332309402,5099531.815526654,0.006854909,9.2179245e-05,0.375081,0.08859421,-97.40134,3660.4707,127.82976,498.2816,27.40242,253.13927,8.017044,219.68416,22.825914,174.7197,-5.634519,222.00435,5.445439,95.94174,2.1965027,110.57579,-10.701611,169.33528,9.665629,126.306595,-7.1502795,83.70155,0.35600272,53.54114,0.7917732,72.22786,-1.317227,65.45856,-1.1992587,43.034885,2.9019845,62.557274,-9.441403,70.17457,3.4233243,73.69391,-3.4549243,47.663174,-2.197553,67.85611,0.004741718491257523,0.01604535873648855,0.08092182286781642,551.21765,-0.0029718003,7.9770355,356.19463599632144,0.03402307966228384,57,Buttabomma - Armaan Malik.mp3
0.24681422,0.010375592,0.1071236908620356,0.0026222949376048356,83.35433467741936,2346.415677780497,593650.9754374156,2513.0856236649215,431090.5479290014,5155.3271597753,3871212.6026808103,0.029329276,0.0012030752,0.3770726,0.092867844,-47.46895,11897.358,93.937256,994.194,1.5336543,1630.804,3.4318507,445.92014,-6.920491,189.33554,0.4938257,158.3355,-10.624811,184.45883,-4.1246643,135.69852,-5.9019003,82.66874,-2.2868242,62.460495,-5.8685913,109.53493,5.4802184,83.89493,-1.5857495,72.4128,0.18371549,50.455517,-2.4879837,53.32475,-2.310796,49.797184,-2.3542118,47.907135,-0.18516247,35.095703,-4.176529,33.763504,0.88285726,43.461082,0.012625454776766248,0.007685265411169675,0.02036384095568581,853.8001,0.0027811022,15.736824,579.1287579908131,0.022870725342128834,39,"Kurchi Madathapetti (From Guntur Kaaram) - SS Thaman, Sri Krishna, Sahithi Chaganti & Saraswati Putra Ramajogayya Sastry.mp3"
0.23260158,0.0077963215,0.09223526993034056,0.005393009162527099,135.99917763157896,2366.4207138342463,809251.6492725515,2635.2091338344208,137743.71289914264,5227.818388097427,2888122.914226122,0.017836813,0.00081218523,0.31115758,0.09266176,-73.49641,4065.6702,88.808075,731.33386,6.9506116,487.6795,14.626927,270.69373,5.2300177,291.4641,0.113893114,184.39218,6.0524874,249.12025,-0.21858919,126.80403,-5.7213726,136.40582,13.042701,164.31404,-9.859953,96.69152,8.10132,137.62152,-3.5291834,99.62405,0.92981297,100.98723,1.1736972,92.18767,-7.485894,109.83796,-7.4584756,55.879932,4.274808,69.59307,-5.819587,91.8715,0.74392223,87.639145,0.04346270111191418,0.02419674571332311,-0.03247831909904908,911.68585,0.002545653,11.226424,550.4332040912961,0.030986578733255093,67,"Dekhte Dekhte (From Batti Gul Meter Chalu) - Atif Aslam, Nusrat Fateh Ali Khan & Rochak Kohli.mp3"
0.2637031,0.011165014,0.06391873669698142,0.0008980966721297345,117.45383522727273,1708.9812767568296,202817.18369972444,2100.2818725737197,149678.18446639003,3902.451402410265,1258459.249033834,0.0052543078,0.00010241283,0.3942888,0.087140135,-66.763245,2785.1777,117.85011,452.99918,-3.0143573,598.543,37.530563,239.84694,-4.2040286,134.1828,16.400454,129.68713,-8.042445,111.84937,1.7997321,86.06388,-1.5670359,85.88686,3.5103798,106.62248,-5.077492,71.36499,5.543449,66.39705,-2.2187726,78.5286,2.9397142,82.23348,1.5244995,107.75856,1.8110087,84.679375,0.0937123,65.975945,2.132357,69.91872,-2.618657,64.91056,-1.4333048,65.24031,0.022317030513127258,0.016312313906310057,0.07309038575356225,778.32404,-0.0028140948,6.8703165,450.6636739106579,0.035277805417519924,57,Thaniye (From Vidaamuyarchi) - Anirudh Ravichander.mp3
0.37647846,0.006812323,0.09421522772349071,0.0013197328505444158,123.046875,2213.3436890463636,348441.9566087269,2516.1310349132796,145109.94832320063,4943.228442307227,2107621.5072445604,0.018099504,0.00032267984,0.34570116,0.08648332,20.71952,1683.171,101.90856,349.21164,1.6468441,231.7543,16.584799,145.13306,4.684369,143.3752,3.8557737,80.10533,-8.523964,90.99618,4.5569077,87.547966,-9.016566,94.1051,4.5388207,72.68732,-1.8072513,61.451546,5.538684,45.032036,-0.1592873,45.7634,2.8838649,58.166916,-1.0284681,41.25949,1.3791623,40.1278,-3.335524,52.552147,5.8683004,47.540234,-6.786785,55.53153,-3.0278172,45.03465,-0.014027302905700624,0.00892418828559364,-0.41984808492053877,823.7936,-0.0027261234,5.628631,833.2762310533421,0.04307131984529432,60,First Class - Arijit Singh & Neeti Mohan.mp3
0.325203,0.016182568,0.08546244618324303,0.010976692480911333,99.38401442307692,2269.2162216877978,1718062.0857149304,2703.7085314827486,315590.2971806684,5152.035513012771,6138966.6212374065,0.0111461915,0.000582926,0.39416307,0.1013102,-87.998924,4978.7925,90.7529,2551.3706,31.787352,856.7761,19.224714,447.06598,15.523486,332.81802,9.849289,267.02795,10.531282,166.46918,4.056694,153.90797,-1.8674378,119.84421,6.1190896,118.36593,-1.9634771,140.7039,-1.630021,125.66902,-8.668661,128.39734,7.888796,109.80245,-6.915064,104.23156,1.9272487,112.7715,-4.03427,193.6599,-1.0633683,141.3378,-2.8428743,158.0245,0.70833915,138.5275,-0.043000044092015355,0.025750693669016566,-0.09031339904425041,985.42285,0.0020258469,17.300121,737.9559263434915,0.025296715300510933,45,Attention - Charlie Puth.mp3
0.32724103,0.020621799,0.08496018164667182,0.00704164401608429,99.38401442307692,2365.0301259642556,1282132.8465582805,2645.2229230595203,457804.8737170081,5363.084236830012,6475393.987286815,0.024581421,0.001794107,0.4198494,0.084885344,-50.944054,3345.106,95.73049,1529.0453,11.623661,404.05573,14.707817,246.43684,8.039811,192.83084,7.0106144,279.29166,5.88847,223.0608,2.6384046,166.42331,-3.6608357,103.099625,5.0021033,117.38813,0.0783578,133.07906,8.63436,124.422646,2.8974035,151.19778,1.6046988,82.42606,-5.7807536,55.863083,0.012911014,53.165115,-5.78994,39.808853,4.797129,57.149494,0.27682683,64.16601,-2.2004354,44.485897,0.014270456784649138,0.03632078982231857,-0.005991131366294904,987.6906,0.004522886,9.248048,773.9349022432051,0.03339426346694161,38,California Dreaming (feat. Snoop Dogg & Paul Rey) - Arman Cekin.mp3
0.2956236,0.0052668657,0.09995668960429567,0.0011602380539639224,86.1328125,2509.5247986400427,227799.81424137138,2701.444818872715,55862.06649185806,5620.441013962122,948362.303161676,0.022680582,0.00025222704,0.39688,0.07815204,6.2157893,482.92395,82.37598,368.00296,5.668354,130.28029,29.946184,84.33973,7.2212095,91.227715,9.13574,56.702507,2.4693747,61.143238,13.88326,49.6509,-2.5387416,51.666546,5.397337,41.45519,4.715487,62.836166,10.045545,39.286377,3.265712,54.341095,2.4799979,43.854885,-3.2032807,33.046474,1.4375947,36.64548,-2.653072,51.32513,1.1080978,43.081505,-3.2934783,31.88675,0.59652907,42.260933,-0.007767041212972058,0.006334044070180376,-0.08155814869711278,911.4848,-0.0035474931,2.688326,741.8747564751961,0.07672898296784567,43,½Bloody Mary (Slowed + Reverb) - Lady Gaga.mp3
0.34947968,0.016966674,0.11301027658184984,0.005648588451124421,117.45383522727273,2709.467286579768,677438.5540647754,2808.149892872296,89076.63370000033,6086.588195233891,2385851.173512044,0.03168621,0.0013967879,0.35393658,0.087417275,4.8200293,2529.3447,81.516045,725.5361,2.6407192,262.81738,7.2872787,361.57538,4.5839224,221.61392,-2.875027,218.77527,-9.229932,168.71918,3.6149287,118.4327,-5.0430937,139.66084,2.4065583,95.97591,-7.721738,111.49063,-8.05164,108.41109,-7.899547,85.959595,0.056118425,70.8172,-8.630379,77.4313,-4.119738,56.67041,-5.6661477,45.339123,-2.4532201,48.625122,-5.9119763,57.254265,1.0865339,50.86812,-0.029303204659049238,0.02155323209745663,0.0805926595316979,945.46027,-0.0023678604,8.793138,946.9037475308184,0.03409021174337052,58,Tabahi - Badshah.mp3
0.29106385,0.009989675,0.10598197440982972,0.0038804964806057303,83.35433467741936,2724.1476736728664,766957.6370660003,3131.1174190877728,178138.8411841159,6699.917819846894,3783490.510793217,0.015588057,0.0003576001,0.34535712,0.09648222,-40.43128,3291.797,103.10905,573.9055,39.712482,606.109,-17.231796,701.72815,12.397817,273.558,-0.61094946,327.38562,-8.192884,269.90924,2.965305,113.091934,-9.357419,147.83714,3.8298907,117.65354,-3.7165184,131.69742,-0.39584118,94.812386,-3.7362266,107.993385,-2.1942518,89.78083,-1.1357439,67.4884,0.88170725,100.4016,-6.060564,88.870964,4.1867094,78.17885,-2.8893166,83.13799,-0.59494555,102.54351,0.026410868204231608,0.01515131477682016,0.10316128609866132,539.5574,0.0069536073,9.892156,792.9008966764189,0.03742269522458814,40,"Blockbuster - Shreya Ghoshal, Nakash Aziz, Simha, Sri Krishna & Deepu.mp3"
0.21785967,0.009278508,0.09288303623258513,0.0034959343762443426,99.38401442307692,2361.1203030579973,711954.6556302382,2604.966409206054,230795.87457482578,5378.2508117864745,3593453.183573492,0.012860778,0.0003369469,0.30192924,0.096628115,-74.64571,3077.5024,95.71059,1029.0685,8.129146,581.9822,-5.6707883,308.66507,-6.497959,377.61377,1.8802092,171.44746,-16.689339,239.50731,1.7635766,131.7767,-9.68377,145.65274,3.4645653,167.30026,-4.8654513,126.27269,2.0750985,93.96771,-3.811041,84.3238,-2.2332926,78.41303,-2.5874546,56.477833,-2.4052432,80.95806,-8.201958,76.07581,0.53867936,77.03355,-5.8266525,119.04212,1.6790019,148.66501,-0.019138028875535174,0.024459653339170846,-0.1288761000785454,653.75116,0.002406525,9.287545,514.3928912818936,0.04204208550808907,46,"Dum Masala (From Guntur Kaaram) - SS Thaman, Sanjith Hegde & Saraswati Putra Ramajogayya Sastry.mp3"
0.25154907,0.011546023,0.05720184609616873,0.001096395547453583,143.5546875,1759.4158904953672,486102.0393249627,2300.683924119942,236523.1973520307,3998.4091555001937,3235181.2428183015,0.006029993,0.00023580318,0.33605582,0.09121801,-104.25134,5667.361,105.478325,879.32544,18.044458,632.6729,29.910328,412.52267,9.658887,314.2914,12.276853,226.88417,-14.316734,263.25552,5.881459,208.07338,-3.505418,173.55692,0.6644607,157.8967,-3.2188516,159.81792,3.0192304,104.49229,-5.1916475,129.80692,8.424045,149.35347,-1.461223,78.05712,-1.8500925,72.711945,-11.198734,93.72531,5.555355,96.849144,-9.725764,89.67029,-3.4776733,71.91025,0.02517741719780749,0.0314789205620666,0.7064593821290046,696.4647,0.0116566755,9.723149,442.579422399185,0.03022944740084094,70,"Kasturi (From Amar Prem Ki Prem Kahani) - Arijit Singh, Prasad S & Kunaal Vermaa.mp3"
0.24595441,0.00833572,0.07597006216137771,0.0013128927416516665,117.45383522727273,2199.620233960338,509279.08423817786,2651.5166613292736,197550.06867014366,5222.06842286668,4000670.459062073,0.012432401,0.00056034443,0.31370842,0.09148737,-78.97547,3051.4277,96.223175,693.1194,16.292513,284.8304,8.818235,270.07318,16.264969,217.4547,2.676415,153.04567,-13.859191,152.04527,11.043199,181.70822,-4.5512424,111.87508,0.5252243,156.84225,-2.61527,112.88067,4.6160684,96.34269,-1.9812989,126.86849,-4.2614636,94.65193,-0.9940831,116.96786,-3.6179476,156.84277,-6.0043783,98.24322,0.32974213,84.519615,-3.2979279,125.66925,4.3798566,148.67778,0.02314749355425079,0.0277723745585209,1.3942281735838695,765.62787,0.007458999,8.862791,541.0062951997528,0.032482429838874484,50,Marethuhoyithe - Sanjith Hegde.mp3
0.36565393,0.0055503543,0.14071343483939627,0.002183862075568546,143.5546875,2926.0918409280125,177399.76828962212,2718.519717353395,61886.395366887074,6116.738012922068,849822.9926505159,0.050102092,0.0010779417,0.38158488,0.0778277,56.23701,972.6916,68.28651,293.66888,-11.304035,215.43742,18.340406,66.99696,-0.45014638,63.258587,6.6704383,85.7964,-1.4471177,55.465496,0.68372434,96.43696,-2.6960375,49.277584,1.1945664,45.186344,-6.77453,45.69408,-0.5797487,39.633972,-5.07368,49.520596,-0.7860345,51.930946,-3.9279134,40.114643,1.631116,44.549892,-4.322719,57.235287,-0.5887643,61.036694,-5.314679,62.777718,-0.21464822,60.489254,0.03382494624603127,0.010761689451795693,-0.06335918740217907,1085.6926,0.0050926623,2.5271409,1069.9369873051785,0.0644933983673768,70,Outside (feat. Ellie Goulding) (Sped up+Reverb) - Calvin Harris.mp3
0.3007321,0.0061012334,0.11484624431598298,0.003148562887188236,103.359375,2868.1257162718794,379844.4800436406,2901.2765974798804,58266.56203887681,6505.110664485778,1169002.6815253554,0.033191387,0.0008250485,0.40856662,0.08569148,-3.411829,1742.8561,69.147156,351.00565,13.141377,194.93407,21.165007,181.95921,1.2222615,138.03232,7.499858,96.30427,-0.48288885,116.64314,9.431492,77.784584,-4.592261,85.10422,7.4579005,107.575806,0.32013074,64.165535,6.239217,77.06758,-1.4073056,61.42474,3.3786492,65.050804,-0.7290797,57.693153,-0.2613349,55.720963,-2.2702773,56.489586,1.5819322,59.09068,-4.5786333,66.352585,4.202245,64.56827,0.0007476992354400865,0.005579706412579105,-0.034468569069287816,1023.59155,0.015926994,6.585432,862.5374868422546,0.04307001948070588,53,Bumpy Ride - Mohombi.mp3
0.17223164,0.004695178,0.07557890806404799,0.00256184778941104,129.19921875,2129.0228337487133,623746.0444175315,2701.3353917527074,236056.94438899495,5048.911136591767,4786478.991999401,0.008357344,0.00016408873,0.30055258,0.09143802,-116.52953,3578.9133,111.41576,631.62573,19.488436,607.0182,-7.442428,465.66095,10.736913,325.38004,-3.734809,305.12534,-1.907854,265.21588,0.21872978,160.63377,-13.446954,210.05145,5.692364,190.23134,-7.6320386,237.54196,-7.2891746,118.90431,-0.48271468,133.3219,1.4069288,141.55614,0.6653316,154.40855,9.073167,100.26384,-3.107064,151.43713,-0.020863252,77.82948,-4.784783,75.003746,-9.170242,121.11836,-0.03953961312308847,0.021420547005142898,-0.9276707561148003,625.07153,-0.01306506,12.155677,366.68510360468537,0.027525367973359444,65,Guruvara - Puneeth Rajkumar.mp3
0.33083007,0.007814137,0.12774336965460525,0.005229095350031319,112.34714673913044,3069.8668649507817,865837.1982447912,3062.411832449083,151471.0862667091,6909.466552734375,2627157.477433029,0.03088553,0.0009813497,0.3770295,0.08828074,-0.7793634,1747.37,65.65328,741.0666,15.991994,519.26105,20.885374,278.85095,16.0907,150.65344,7.3787875,164.93527,7.2549524,133.84221,5.399561,111.05194,4.9569507,83.092735,6.2111754,74.33891,-2.9651763,76.702,2.2144647,73.82645,-3.7574997,59.393284,4.5925035,72.17677,-4.836697,72.714424,0.9442423,111.04129,-0.7989366,130.18063,1.6458863,98.10657,-0.7113031,124.06209,6.47701,118.676956,0.006092429258973103,0.009283648862983189,0.08987732772504765,951.0494,-0.0012127092,7.2454853,1015.6042618289176,0.04635405350094183,55,Dance the Night  - Dua lipa .mp3
0.383868,0.027741715,0.1032658154750387,0.008892089373159592,135.99917763157896,2781.9400662309267,1465757.3291988822,2919.310393575249,276672.53025837697,6272.587070524139,4799336.054286916,0.021337483,0.00097075803,0.49034616,0.088660665,-42.870132,5430.841,74.47904,1771.8948,37.378048,1221.7441,25.867626,701.7632,10.89226,341.62427,1.9048082,402.78302,-1.1792495,238.67844,12.751777,162.74623,-6.841367,163.38454,14.707881,159.22078,-3.3377874,125.54407,4.4446654,109.350716,-0.92895997,84.592094,4.185644,83.68204,-0.8697452,80.245026,5.635446,80.299904,-1.7235816,100.33438,5.1607366,112.57521,-0.25091028,67.80638,5.504103,57.289333,-0.033410894968919046,0.010932663522149689,-0.04692686808863381,1094.6863,-0.017657565,23.39491,1067.8977939696808,0.02402649161343336,67,Million dollar baby - Tommy.mp3
0.20376526,0.0074529727,0.08440538530379257,0.0011844862867029433,135.99917763157896,1829.708100109826,373199.536268887,2027.6762854094814,233610.4449929769,3694.31099434017,2086134.6180046827,0.008606227,0.0002960904,0.38238582,0.084219776,-61.57884,2203.558,125.30781,786.73285,-24.658484,415.21985,14.134324,234.06424,-6.780705,247.58025,7.5768166,146.991,5.4156256,115.75248,14.161769,101.0986,-5.8859024,104.52286,6.904487,80.004944,-0.14615105,124.785675,4.1005225,102.12698,-3.8971272,61.906113,0.9501921,92.91034,-1.6716063,73.89388,3.2195575,53.399193,-3.8863242,54.712933,3.5106013,38.65443,-1.1523415,41.552246,-5.4660673,41.194687,0.03193195669106603,0.03407514227313696,-0.2811982873397909,703.935,-0.0056488244,4.613487,372.83094343673156,0.06956048064545546,33,I Wanna Be Yours - Arctic Monkeys.mp3
